epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,4224.56,0.85007,0.69128,1.16889,0.94462,0.86279,0.9163,0.64065,0.95248,0.69332,1.23196,0.0041392,0.0041392,0.0041392
150,4252.9,0.88066,0.71812,1.17943,0.90482,0.82552,0.90838,0.63173,0.96627,0.82204,1.23857,0.0040996,0.0040996,0.0040996
151,4280.95,0.84867,0.68739,1.1587,0.92449,0.84115,0.91266,0.63382,0.96131,0.79888,1.22102,0.00406,0.00406,0.00406
152,4310.91,0.82954,0.6613,1.15533,0.91041,0.9048,0.93453,0.64275,0.98988,0.75312,1.24283,0.0040204,0.0040204,0.0040204
153,4340.56,0.88773,0.69441,1.1916,0.92432,0.85139,0.91584,0.62955,0.98176,0.99484,1.24391,0.0039808,0.0039808,0.0039808
154,4368.84,0.85839,0.67715,1.15767,0.91649,0.87483,0.90986,0.61964,1.00233,0.86204,1.25286,0.0039412,0.0039412,0.0039412
155,4395.11,0.86937,0.70573,1.17725,0.90093,0.87377,0.90969,0.63929,0.99132,0.90918,1.24391,0.0039016,0.0039016,0.0039016
156,4425.53,0.83852,0.66203,1.14898,0.86854,0.83092,0.8959,0.63616,0.93464,0.87888,1.22034,0.003862,0.003862,0.003862
157,4455.03,0.8937,0.70367,1.1908,0.92821,0.8525,0.91743,0.64833,0.96362,0.76678,1.23916,0.0038224,0.0038224,0.0038224
158,4481.09,0.80333,0.64816,1.12996,0.90381,0.88357,0.91336,0.65541,0.93447,0.83707,1.19919,0.0037828,0.0037828,0.0037828
159,4509.07,0.81076,0.63912,1.13913,0.94158,0.88489,0.92184,0.65101,0.95853,0.77142,1.2365,0.0037432,0.0037432,0.0037432
