epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,2360.46,1.09945,0.84379,1.57771,0.9221,0.94462,0.92393,0.67477,1.06654,0.58594,1.58233,0.0001156,0.0001156,0.0001156
136,2377.29,1.07223,0.83141,1.52557,0.927,0.93883,0.92455,0.70199,1.03213,0.56835,1.55518,0.000109,0.000109,0.000109
137,2395.14,1.12508,0.88396,1.58477,0.9146,0.93942,0.92353,0.69146,1.04241,0.55828,1.55395,0.0001024,0.0001024,0.0001024
138,2411.06,1.13783,0.88827,1.58735,0.91354,0.94139,0.92003,0.69038,1.03404,0.5583,1.54503,9.58e-05,9.58e-05,9.58e-05
139,2427.74,1.06333,0.79951,1.57008,0.91341,0.94073,0.91524,0.68765,1.02887,0.56511,1.52924,8.92e-05,8.92e-05,8.92e-05
140,2444.82,1.11682,0.86034,1.5629,0.93651,0.92318,0.90947,0.66978,1.06122,0.56463,1.56007,8.26e-05,8.26e-05,8.26e-05
141,2463.74,0.93987,0.60883,1.45045,0.91987,0.94669,0.90604,0.68053,1.02637,0.57046,1.52521,7.6e-05,7.6e-05,7.6e-05
142,2480,0.91687,0.58877,1.45067,0.91566,0.94453,0.90536,0.68031,1.00185,0.57411,1.5033,6.94e-05,6.94e-05,6.94e-05
143,2495.02,0.89967,0.57821,1.4815,0.92132,0.93741,0.91076,0.68367,1.00376,0.55928,1.50228,6.28e-05,6.28e-05,6.28e-05
144,2510.57,0.99609,0.56111,1.43354,0.92835,0.93538,0.91088,0.6774,1.00782,0.55169,1.50834,5.62e-05,5.62e-05,5.62e-05
145,2526,0.97482,0.56834,1.50122,0.92857,0.93153,0.90971,0.69146,0.98233,0.54914,1.48448,4.96e-05,4.96e-05,4.96e-05
146,2539.93,0.92652,0.54471,1.42926,0.93074,0.93202,0.91384,0.6964,0.97445,0.54802,1.47673,4.3e-05,4.3e-05,4.3e-05
147,2555.96,0.87383,0.50926,1.40784,0.93302,0.93218,0.9156,0.69298,0.98881,0.54918,1.48651,3.64e-05,3.64e-05,3.64e-05
148,2569.84,0.86624,0.55234,1.39298,0.93396,0.93427,0.9153,0.69893,0.99074,0.54674,1.48555,2.98e-05,2.98e-05,2.98e-05
149,2584.81,0.86836,0.47986,1.39229,0.93181,0.93399,0.91625,0.69493,0.98842,0.54157,1.48384,2.32e-05,2.32e-05,2.32e-05
150,2599.52,0.82679,0.51262,1.4216,0.93194,0.93408,0.91685,0.70077,0.99057,0.54235,1.48868,1.66e-05,1.66e-05,1.66e-05
