epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,3903.11,1.06086,2.22206,6.47432,1.58966,0.96912,0.92857,0.9775,0.65337,0.97679,0.92285,0.95676,0.58337,1.2854,1.97854,5.00081,1.64737,0.000558953,0.000558953,0.000558953
125,3934.48,1.05541,2.07877,6.37809,1.55537,0.88217,0.90036,0.96225,0.63432,0.96604,0.8175,0.93038,0.5755,1.28883,1.97086,5.44384,1.6577,0.00055188,0.00055188,0.00055188
126,3965.72,1.01351,2.12598,6.30072,1.55144,0.94175,0.88452,0.95232,0.63134,0.94885,0.88095,0.93142,0.57344,1.30218,1.9325,5.36393,1.69789,0.000544806,0.000544806,0.000544806
127,3997.08,1.01612,2.14055,6.30104,1.57396,0.91595,0.87514,0.9515,0.62712,0.95704,0.83643,0.9279,0.58042,1.29898,1.93737,5.25531,1.67131,0.000537733,0.000537733,0.000537733
128,4028.47,1.01517,2.03882,6.36836,1.55701,0.89944,0.92898,0.96085,0.60772,0.89944,0.92898,0.95209,0.56982,1.36442,2.00416,5.62713,1.76715,0.000530659,0.000530659,0.000530659
129,4059.82,1.03679,2.20808,6.49877,1.53978,0.90544,0.92608,0.94752,0.60827,0.93439,0.87937,0.93521,0.57968,1.32092,1.9102,5.16401,1.66246,0.000523586,0.000523586,0.000523586
130,4091.38,0.97939,2.00063,5.98078,1.50994,0.90805,0.88734,0.96496,0.62863,0.91579,0.88266,0.93495,0.58288,1.33383,2.03705,5.03078,1.71187,0.000516512,0.000516512,0.000516512
131,4122.61,0.96115,1.92143,5.80279,1.46066,0.9068,0.91975,0.95579,0.62883,0.89602,0.89881,0.92477,0.58743,1.32357,1.9884,5.14616,1.67025,0.000509438,0.000509438,0.000509438
132,4153.88,1.01743,1.99319,6.16403,1.51576,0.91363,0.88582,0.94756,0.61185,0.92479,0.87865,0.92139,0.58214,1.36379,2.05799,5.29814,1.80222,0.000502365,0.000502365,0.000502365
133,4185.24,0.98528,2.11379,6.25604,1.53194,0.91445,0.91667,0.94559,0.60998,0.93125,0.87419,0.93744,0.59948,1.31873,1.91111,5.27901,1.70049,0.000495291,0.000495291,0.000495291
134,4216.58,0.95901,2.05221,5.81246,1.48082,0.96401,0.90476,0.95667,0.6314,0.96401,0.90476,0.9461,0.59263,1.31882,1.91513,5.00369,1.69696,0.000488218,0.000488218,0.000488218
135,4247.89,0.98255,1.97705,5.93321,1.50947,0.93547,0.91124,0.95372,0.62912,0.94687,0.88814,0.93936,0.5846,1.32109,2.01425,5.08953,1.75801,0.000481144,0.000481144,0.000481144
136,4279.14,0.99777,1.96574,5.89892,1.52176,0.93092,0.93176,0.96516,0.62236,0.94119,0.91176,0.94136,0.58951,1.33446,2.01478,4.93735,1.76058,0.000474071,0.000474071,0.000474071
137,4310.51,0.99691,1.94924,6.02356,1.52589,0.9028,0.91729,0.96708,0.62945,0.92672,0.86926,0.9308,0.5952,1.3077,2.03499,5.01816,1.66677,0.000466997,0.000466997,0.000466997
138,4341.91,1.04868,2.12506,6.42793,1.56949,0.96518,0.90476,0.96756,0.64994,0.95201,0.89286,0.94567,0.60534,1.30141,2.03582,4.75378,1.72093,0.000459924,0.000459924,0.000459924
139,4373.25,0.96234,2.11821,5.81827,1.52904,0.92786,0.91405,0.96415,0.63997,0.91586,0.90214,0.94499,0.59281,1.28256,1.98893,4.79741,1.68432,0.00045285,0.00045285,0.00045285
140,4404.53,0.97189,2.00272,6.06924,1.50418,0.96116,0.95012,0.97874,0.6498,0.94812,0.92213,0.94085,0.59708,1.28962,1.90317,4.56297,1.67259,0.000445777,0.000445777,0.000445777
141,4435.89,1.04645,2.03885,6.07112,1.56399,0.95422,0.89562,0.96676,0.64127,0.95422,0.89562,0.95151,0.60801,1.27674,1.86648,4.64,1.67796,0.000438703,0.000438703,0.000438703
142,4467.26,0.99704,2.14279,5.96676,1.50737,0.89138,0.93364,0.95894,0.65393,0.88011,0.9225,0.94488,0.59051,1.24449,1.93276,4.83568,1.67532,0.000431629,0.000431629,0.000431629
143,4498.48,1.01392,2.03075,6.09861,1.51225,0.92081,0.95023,0.96717,0.66344,0.91798,0.87792,0.93636,0.59629,1.23066,1.90222,4.63245,1.62148,0.000424556,0.000424556,0.000424556
144,4529.91,0.95557,1.99638,5.50503,1.47502,0.94392,0.9531,0.97809,0.64154,0.94054,0.92857,0.95744,0.60903,1.2822,1.92132,4.67733,1.69653,0.000417482,0.000417482,0.000417482
145,4561.28,0.97516,1.99085,6.0765,1.45424,0.93403,0.94761,0.96802,0.64843,0.9273,0.92555,0.94717,0.6005,1.28737,2.01298,4.7765,1.67216,0.000410409,0.000410409,0.000410409
146,4592.6,0.99978,1.98458,5.62443,1.51946,0.94303,0.91667,0.95556,0.66248,0.95521,0.88925,0.93514,0.59924,1.25718,1.98733,4.48822,1.63592,0.000403335,0.000403335,0.000403335
147,4623.98,0.96832,1.93647,5.58298,1.50137,0.96201,0.90539,0.9652,0.6449,0.96201,0.90539,0.9491,0.59252,1.27306,1.9429,4.6645,1.62964,0.000396262,0.000396262,0.000396262
148,4655.36,0.94759,2.07292,5.8012,1.50284,0.94759,0.90476,0.97121,0.63094,0.96535,0.89773,0.94254,0.57787,1.32114,1.96713,4.92149,1.73878,0.000389188,0.000389188,0.000389188
149,4686.66,0.94599,1.93601,5.67277,1.4974,0.92386,0.93266,0.96959,0.63678,0.92073,0.89794,0.92254,0.60292,1.28681,1.94454,4.78347,1.70387,0.000382115,0.000382115,0.000382115
150,4718.08,0.99768,1.97233,6.01436,1.5033,0.95686,0.89286,0.9661,0.65057,0.94463,0.88095,0.92955,0.61237,1.2688,1.92089,4.93542,1.6419,0.000375041,0.000375041,0.000375041
151,4749.57,0.96714,1.90631,5.64562,1.49275,0.94545,0.92623,0.96558,0.65863,0.94472,0.89088,0.93961,0.59914,1.26074,1.91503,5.04884,1.63345,0.000367967,0.000367967,0.000367967
152,4780.88,0.98519,1.92704,5.93484,1.4938,0.95689,0.9352,0.97246,0.67745,0.94499,0.92343,0.94105,0.59976,1.22147,1.89795,4.72734,1.57959,0.000360894,0.000360894,0.000360894
153,4812.37,0.8988,1.98611,5.41996,1.42495,0.90355,0.93377,0.96429,0.66606,0.87794,0.87859,0.91484,0.60428,1.2411,1.84747,4.92518,1.61209,0.00035382,0.00035382,0.00035382
154,4843.66,0.95435,2.01648,5.68598,1.45538,0.9144,0.92857,0.95462,0.65792,0.9495,0.85449,0.92436,0.60163,1.27891,1.88516,4.93891,1.66063,0.000346747,0.000346747,0.000346747
155,4874.88,0.92674,1.94474,5.56389,1.45474,0.91765,0.95448,0.96646,0.63907,0.95699,0.85577,0.91797,0.58734,1.29251,1.92459,5.01703,1.67397,0.000339673,0.000339673,0.000339673
156,4906.12,0.91788,1.88247,5.3213,1.47955,0.93941,0.9448,0.97216,0.64157,0.91775,0.9102,0.93084,0.58755,1.31452,1.90431,4.82749,1.69197,0.0003326,0.0003326,0.0003326
157,4937.51,0.88287,1.81923,5.10442,1.42473,0.96744,0.92278,0.97431,0.64705,0.95498,0.91087,0.94843,0.60242,1.29564,1.88444,4.74607,1.68289,0.000325526,0.000325526,0.000325526
158,4968.86,0.88771,1.9612,5.29101,1.44248,0.96306,0.9509,0.98127,0.67969,0.98871,0.9256,0.97198,0.60934,1.2566,1.92463,4.49699,1.63647,0.000318453,0.000318453,0.000318453
159,5000.34,0.90859,1.95611,5.47852,1.45203,0.9612,0.96243,0.99106,0.64924,0.9612,0.96243,0.97788,0.60359,1.30543,1.86685,4.52618,1.73256,0.000311379,0.000311379,0.000311379
160,5031.6,0.92153,1.87771,5.52871,1.44603,0.98419,0.96199,0.99109,0.67383,0.98419,0.96199,0.9832,0.61787,1.244,1.85504,4.33767,1.64431,0.000304306,0.000304306,0.000304306
161,5062.87,0.95007,1.97248,5.5353,1.44801,0.93538,0.95064,0.97307,0.67454,0.95026,0.91541,0.94847,0.60311,1.25732,1.88836,4.54118,1.58248,0.000297232,0.000297232,0.000297232
162,5094.17,0.92605,1.94163,5.48542,1.47642,0.92652,0.96362,0.96904,0.66452,0.90733,0.90503,0.92339,0.59883,1.24622,1.90386,4.66522,1.57993,0.000290158,0.000290158,0.000290158
163,5125.61,0.90236,1.92646,5.4625,1.40776,0.94694,0.92816,0.97695,0.65826,0.95487,0.90954,0.95103,0.61908,1.24782,1.85984,4.74103,1.61789,0.000283085,0.000283085,0.000283085
164,5156.85,0.91714,1.84978,5.33556,1.42497,0.93125,0.9323,0.9711,0.65306,0.93125,0.9323,0.95804,0.62528,1.27553,1.84249,4.61371,1.67285,0.000276011,0.000276011,0.000276011
165,5188,0.88902,1.7773,5.03552,1.39704,0.95636,0.94231,0.97715,0.64581,0.96924,0.91307,0.951,0.61767,1.29685,1.84196,4.71934,1.7035,0.000268938,0.000268938,0.000268938
166,5219.23,0.88848,1.77629,5.10951,1.42065,0.95646,0.93494,0.97835,0.64527,0.94326,0.92304,0.95605,0.60887,1.30373,1.84343,4.78004,1.73259,0.000261864,0.000261864,0.000261864
167,5250.49,0.88155,1.78349,5.01142,1.40128,0.95103,0.91749,0.98219,0.66617,0.95103,0.91749,0.97439,0.61787,1.28904,1.84202,4.68841,1.69252,0.000254791,0.000254791,0.000254791
168,5281.89,0.88202,1.85673,5.15978,1.40908,0.94347,0.94048,0.98341,0.67968,0.93098,0.92857,0.96542,0.62133,1.25688,1.82115,4.48903,1.64556,0.000247717,0.000247717,0.000247717
169,5313.28,0.91473,1.85077,5.41657,1.44255,0.92528,0.97619,0.98626,0.67624,0.95663,0.92191,0.95804,0.63456,1.25143,1.83857,4.49504,1.65418,0.000240644,0.000240644,0.000240644
170,5344.68,0.91477,1.89167,5.50907,1.4408,0.9841,0.91086,0.98088,0.66262,0.93023,0.93439,0.95879,0.62618,1.24678,1.81555,4.60536,1.70048,0.00023357,0.00023357,0.00023357
171,5375.97,0.9422,1.9045,5.57515,1.4309,0.98004,0.89807,0.97717,0.66516,0.98004,0.89807,0.96566,0.63466,1.24065,1.80381,4.4256,1.69347,0.000226497,0.000226497,0.000226497
172,5407.28,0.89674,1.86573,5.12605,1.43222,0.95427,0.93409,0.97691,0.66512,0.93792,0.91328,0.95608,0.62831,1.23082,1.80547,4.45476,1.66397,0.000219423,0.000219423,0.000219423
173,5438.64,0.87956,1.83228,5.14802,1.41443,0.93821,0.9432,0.97789,0.68284,0.93821,0.9432,0.96759,0.62697,1.18394,1.80898,4.41466,1.58152,0.000212349,0.000212349,0.000212349
174,5469.92,0.92631,1.903,5.45861,1.42732,0.95714,0.95078,0.97982,0.68236,0.94517,0.93887,0.95853,0.62627,1.17987,1.82901,4.32202,1.56992,0.000205276,0.000205276,0.000205276
175,5501.26,0.86734,1.78604,4.7601,1.40696,0.95477,0.94841,0.97714,0.68638,0.94305,0.93672,0.95587,0.62497,1.19829,1.84814,4.52938,1.61062,0.000198202,0.000198202,0.000198202
176,5532.72,0.8509,1.7994,4.84884,1.36976,0.96335,0.95083,0.97937,0.67893,0.95126,0.93922,0.95639,0.63468,1.19385,1.86682,4.31204,1.61021,0.000191129,0.000191129,0.000191129
177,5564.1,0.90032,1.86566,5.21282,1.4092,0.96579,0.94381,0.98327,0.67892,0.95357,0.9319,0.95948,0.63654,1.21178,1.88013,4.41893,1.60437,0.000184055,0.000184055,0.000184055
178,5595.57,0.8606,1.88781,4.97958,1.40785,0.95344,0.93979,0.98696,0.67695,0.94133,0.9281,0.96,0.62458,1.23872,1.8766,4.30584,1.63332,0.000176982,0.000176982,0.000176982
179,5627,0.85416,1.88437,5.0929,1.38099,0.96904,0.95407,0.98972,0.68376,0.95726,0.94217,0.95925,0.61244,1.23144,1.90574,4.27672,1.6511,0.000169908,0.000169908,0.000169908
180,5658.3,0.88337,1.95745,5.25622,1.40501,0.98097,0.95077,0.98611,0.67754,0.96884,0.93894,0.95785,0.62753,1.22024,1.86126,4.29616,1.61477,0.000162835,0.000162835,0.000162835
181,5690.3,0.94572,1.51479,3.94835,1.31982,0.94126,0.94195,0.97799,0.67929,0.94126,0.94195,0.96425,0.62248,1.18813,1.87634,4.40476,1.60203,0.000155761,0.000155761,0.000155761
182,5721.23,1.00767,1.50295,3.96215,1.31313,0.93859,0.95048,0.97,0.67177,0.9275,0.93868,0.9525,0.6279,1.20916,1.85663,4.45453,1.63626,0.000148687,0.000148687,0.000148687
183,5751.96,0.96444,1.47837,3.84893,1.31229,0.95183,0.95238,0.97467,0.6735,0.95953,0.92964,0.95488,0.62713,1.22557,1.82557,4.44481,1.62605,0.000141614,0.000141614,0.000141614
184,5782.75,0.94107,1.49035,3.71144,1.30505,0.95721,0.94222,0.97288,0.67334,0.95149,0.92407,0.96445,0.63369,1.22953,1.79115,4.38669,1.60781,0.00013454,0.00013454,0.00013454
185,5813.66,0.93648,1.40178,3.41765,1.3218,0.96013,0.9462,0.97598,0.68945,0.96013,0.9462,0.96771,0.63955,1.22743,1.77753,4.37253,1.62759,0.000127467,0.000127467,0.000127467
186,5844.62,0.93186,1.37546,3.38256,1.31661,0.98242,0.93997,0.98321,0.67978,0.98242,0.93997,0.97076,0.64241,1.22951,1.80245,4.38676,1.59688,0.000120393,0.000120393,0.000120393
187,5875.36,0.92062,1.41886,3.30207,1.2591,0.9773,0.9443,0.98673,0.69241,0.9773,0.9443,0.97115,0.63022,1.22447,1.82986,4.17951,1.61914,0.00011332,0.00011332,0.00011332
188,5906.2,0.99221,1.39865,3.4227,1.27898,0.98663,0.9422,0.98735,0.69049,0.98663,0.9422,0.97167,0.63269,1.20829,1.83184,4.08447,1.61261,0.000106246,0.000106246,0.000106246
189,5937.07,0.92104,1.38701,3.47478,1.29392,0.98602,0.93971,0.98483,0.68626,0.98602,0.93971,0.97069,0.63368,1.19929,1.82205,4.16332,1.59689,9.91726e-05,9.91726e-05,9.91726e-05
190,5967.95,0.874,1.36729,3.16787,1.25129,0.97515,0.9483,0.97982,0.69023,0.97412,0.94089,0.96994,0.64503,1.19129,1.80504,4.1602,1.59221,9.20991e-05,9.20991e-05,9.20991e-05
191,5998.83,0.90838,1.38203,3.65084,1.25638,0.96524,0.95238,0.97806,0.6896,0.96524,0.95238,0.96962,0.63414,1.18519,1.80407,4.22711,1.59025,8.50255e-05,8.50255e-05,8.50255e-05
192,6029.55,0.92414,1.33716,3.39813,1.28646,0.98967,0.93235,0.97862,0.68358,0.97483,0.92086,0.9561,0.6326,1.20782,1.8012,4.19831,1.63713,7.7952e-05,7.7952e-05,7.7952e-05
193,6060.2,0.94365,1.35563,3.40995,1.26642,0.98075,0.94769,0.97608,0.68763,0.96701,0.93603,0.95712,0.62913,1.19255,1.80333,4.07865,1.58677,7.08784e-05,7.08784e-05,7.08784e-05
194,6090.98,0.93908,1.33051,3.34062,1.23185,0.98683,0.95238,0.97639,0.68664,0.97341,0.94048,0.95881,0.62482,1.18465,1.80617,4.0242,1.57526,6.38049e-05,6.38049e-05,6.38049e-05
195,6121.9,0.881,1.32014,3.20681,1.2603,0.9898,0.95238,0.97788,0.69666,0.97659,0.94048,0.96013,0.63144,1.17184,1.80703,4.03823,1.5758,5.67313e-05,5.67313e-05,5.67313e-05
196,6152.76,0.90931,1.30792,3.28626,1.2376,0.99293,0.95238,0.97235,0.69566,0.97953,0.94048,0.95963,0.62888,1.17522,1.80317,4.04074,1.5959,4.96578e-05,4.96578e-05,4.96578e-05
197,6183.53,0.88704,1.36418,3.18521,1.23318,0.99248,0.95129,0.97154,0.70422,0.97927,0.93939,0.95963,0.63686,1.17669,1.79981,4.09406,1.58173,4.25842e-05,4.25842e-05,4.25842e-05
198,6214.33,0.88417,1.33773,3.19963,1.20278,0.99315,0.95229,0.97134,0.70505,0.97986,0.94038,0.95945,0.63971,1.18384,1.79815,4.08677,1.57105,3.55107e-05,3.55107e-05,3.55107e-05
199,6245.16,0.91213,1.33486,3.35185,1.23218,0.99164,0.95238,0.97091,0.7047,0.9782,0.94048,0.95905,0.64375,1.18001,1.78974,4.09565,1.56518,2.84371e-05,2.84371e-05,2.84371e-05
200,6276.07,0.87201,1.2985,3.27029,1.25478,0.99159,0.95238,0.97781,0.69986,0.99159,0.95238,0.97191,0.64485,1.17641,1.78203,4.09594,1.56836,2.13636e-05,2.13636e-05,2.13636e-05
